"startDate","endDate","finished","t_welcome_fc","t_welcome_lc","t_welcome_ps","t_welcome_cc","welcome","require","t_age_fc","t_age_lc","t_age_ps","t_age_cc","age","t_hltref_fc","t_hltref_lc","t_hltref_ps","t_hltref_cc","hltref","t_abrtch_fc","t_abrtch_lc","t_abrtch_ps","t_abrtch_cc","abrtch","t_gaymarry_fc","t_gaymarry_lc","t_gaymarry_ps","t_gaymarry_cc","gaymarry","t_gayadopt_fc","t_gayadopt_lc","t_gayadopt_ps","t_gayadopt_cc","gayadopt","t_attchk1_fc","t_attchk1_lc","t_attchk1_ps","t_attchk1_cc","attchk1","t_abrthlth_fc","t_abrthlth_lc","t_abrthlth_ps","t_abrthlth_cc","abrthlth","t_abrtinc_fc","t_abrtinc_lc","t_abrtinc_ps","t_abrtinc_cc","abrtinc","t_abrtbd_fc","t_abrtbd_lc","t_abrtbd_ps","t_abrtbd_cc","abrtbd","t_fedwlf_fc","t_fedwlf_lc","t_fedwlf_ps","t_fedwlf_cc","fedwlf","t_abrtfin_fc","t_abrtfin_lc","t_abrtfin_ps","t_abrtfin_cc","abrtfin","t_attchk2_fc","t_attchk2_lc","t_attchk2_ps","t_attchk2_cc","attchk2_c1","attchk2_c2","attchk2_c3","attchk2_c4","attchk2_c5","attchk2_c6","attchk2_c7","attchk2_c8","attchk2_c9","attchk2_c10","attchk2_c11_C","attchk2_c12_C","t_abrtrpe_fc","t_abrtrpe_lc","t_abrtrpe_ps","t_abrtrpe_cc","abrtrpe","t_fedpoor_fc","t_fedpoor_lc","t_fedpoor_ps","t_fedpoor_cc","fedpoor","t_fedenv_fc","t_fedenv_lc","t_fedenv_ps","t_fedenv_cc","fedenv","t_fedschool_fc","t_fedschool_lc","t_fedschool_ps","t_fedschool_cc","fedschool","t_abrtdth_fc","t_abrtdth_lc","t_abrtdth_ps","t_abrtdth_cc","abrtdth","t_drill_fc","t_drill_lc","t_drill_ps","t_drill_cc","drill","t_gwhap_fc","t_gwhap_lc","t_gwhap_ps","t_gwhap_cc","gwhap","t_gwhow_fc","t_gwhow_lc","t_gwhow_ps","t_gwhow_cc","gwhow","t_gwhow2_fc","t_gwhow2_lc","t_gwhow2_ps","t_gwhow2_cc","gwhow2","t_aauni_fc","t_aauni_lc","t_aauni_ps","t_aauni_cc","aauni","t_aawork_fc","t_aawork_lc","t_aawork_ps","t_aawork_cc","aawork","t_gun_fc","t_gun_lc","t_gun_ps","t_gun_cc","gun","t_comm_fc","t_comm_lc","t_comm_ps","t_comm_cc","comm","pref","pref2","sex","edu","comment","tcompl","group","self_placement","party_placement"
2015-02-04 22:44:00,2015-02-04 22:47:00,1,0,0,1.251,0,1,1,NA,NA,NA,NA,25,3.604,3.604,4.584,1,3,0.816,0.816,2.031,1,3,0.743,0.743,1.28,1,1,0.83,1.838,2.635,3,1,0,0,2.808,0,-99,11.997,11.997,13.126,1,1,3.708,3.708,4.91,1,3,2.029,2.029,2.847,1,3,1.897,1.897,2.786,1,2,3.054,3.932,4.364,2,3,6.29,6.915,8.066,2,0,0,0,0,0,0,0,0,0,0,1,1,2.084,2.084,3.107,1,1,1.792,1.792,2.65,1,2,1.619,1.619,2.373,1,2,1.209,1.209,2.851,1,2,2.126,2.126,3.464,1,1,2.337,2.337,3.111,1,3,3.099,3.099,4.345,1,1,1.814,2.62,3.155,2,1,NA,NA,NA,NA,NA,5.67,5.67,6.498,1,3,2.233,2.233,3.196,1,3,4.736,4.736,6.189,1,1,5.289,5.289,7.133,1,4,1,"",1,4,"",3,2,50,4
2015-02-04 22:53:00,2015-02-04 23:00:00,1,0,0,5.971,0,1,1,NA,NA,NA,NA,28,7.461,7.461,10.117,1,2,6.561,6.561,9.307,1,1,4.844,4.844,17.192,1,1,2.616,2.616,3.668,1,1,0,0,18.088,0,-99,39.079,39.079,43.324,1,1,6.651,7.699,9.037,2,1,1.831,1.831,4.857,1,1,3.789,3.789,4.986,1,2,5.273,5.273,6.344,1,1,16.374,17.98,20.312,2,0,0,0,0,0,0,0,0,0,0,1,1,3.121,3.121,4.396,1,1,11.179,11.179,12.603,1,1,2.882,2.882,3.934,1,1,1.973,1.973,2.952,1,1,4.543,4.543,5.735,1,1,7.959,7.959,9.113,1,1,11.931,11.931,13.874,1,1,3.925,7.387,8.428,3,1,NA,NA,NA,NA,NA,10.486,10.486,14.934,1,2,5.133,5.133,6.222,1,2,46.65,46.65,47.769,1,1,25.112,25.112,26.901,1,6,3,"independent",1,4,"",7,1,51,51
2015-02-04 23:05:00,2015-02-04 23:07:00,1,0,0,0.941,0,1,1,NA,NA,NA,NA,21,3.181,5.95,7.082,2,3,1.666,1.666,2.326,1,1,0.877,0.877,1.455,1,1,2.55,2.55,3.234,1,1,0,0,2.475,0,-99,9.058,9.058,10.408,1,1,3.785,3.785,6.269,1,1,2.114,2.114,3.032,1,1,4.461,4.461,6.987,1,1,3.78,9.94,10.567,2,2,8.747,11.653,12.618,3,0,0,0,0,0,0,0,0,0,0,1,1,3.904,3.904,4.605,1,1,5.233,5.233,5.972,1,2,2.809,2.809,3.42,1,2,1.409,1.409,2.159,1,1,3.174,3.174,4.611,1,1,3.883,3.883,4.501,1,3,5.74,5.74,6.584,1,1,2.508,2.508,3.789,1,1,NA,NA,NA,NA,NA,3.979,3.979,4.617,1,2,2.699,2.699,3.401,1,2,2.436,2.436,3.536,1,1,4.757,4.757,5.411,1,5,1,"",1,2,"",2,2,42,31
2015-02-04 22:17:00,2015-02-04 22:22:00,1,0,0,2.165,0,1,1,NA,NA,NA,NA,27,8.707,8.707,9.827,1,3,6.349,6.349,7.647,1,1,2.788,2.788,3.728,1,1,57.383,57.383,58.044,1,1,0,0,3.662,0,-99,10.852,10.852,13.943,1,1,2.971,2.971,3.755,1,1,6.424,6.424,7.372,1,3,3.658,3.658,4.445,1,1,12.914,12.914,13.708,1,3,6.986,9.215,10.468,2,0,0,0,0,0,0,0,0,0,0,1,1,3.962,3.962,4.575,1,1,27.385,27.385,28.092,1,1,1.145,1.145,1.765,1,1,2.835,3.279,3.854,2,1,4.311,4.311,7.146,1,1,4.256,4.256,4.93,1,3,6.096,6.096,8.005,1,2,NA,NA,NA,NA,NA,1.797,1.797,2.753,1,2,12.896,12.896,13.585,1,3,12.305,12.305,13.013,1,3,9.482,10.27,11.272,2,3,5.422,5.422,6.128,1,3,1,"",2,3,"None ",5,1,4,5
2015-02-04 22:19:00,2015-02-04 22:22:00,1,0,0,3.324,0,1,1,NA,NA,NA,NA,26,1.879,1.879,2.928,1,1,0.768,0.768,1.731,1,1,1.504,1.504,2.366,1,1,1.105,1.938,2.515,2,1,0,0,2.159,0,-99,5.597,5.597,12.148,1,1,1.898,2.783,3.79,2,1,5.791,7.314,7.79,3,1,1.389,1.82,2.424,2,1,1.409,1.409,2.483,1,1,7.169,7.817,8.965,2,0,0,0,0,0,0,0,0,0,0,1,1,2.805,2.805,4.049,1,1,1.992,1.992,3.226,1,1,3.784,4.502,6.075,2,1,1.491,1.491,2.339,1,1,2.183,2.183,3.752,1,1,4.056,4.056,5.585,1,2,4.611,4.611,6.142,1,1,8.579,8.579,9.49,1,1,NA,NA,NA,NA,NA,16.52,18.538,20.155,2,2,4.191,4.191,5.245,1,2,2.656,3.412,4.223,2,1,4.163,6.767,7.962,2,2,1,"",1,4,"",3,1,16,12
2015-02-04 22:09:00,2015-02-04 22:11:00,1,0,0,1.574,0,1,1,NA,NA,NA,NA,22,1.087,1.087,1.943,1,1,0.731,3.157,3.948,2,3,1.763,1.763,2.62,1,3,1.299,3.258,4.036,4,1,0,0,2.256,0,-99,8.556,8.556,9.518,1,1,7.174,7.174,8.033,1,3,2.054,2.657,3.444,2,3,2.716,2.716,3.716,1,2,3.049,3.049,3.872,1,3,5.428,7.818,13.924,3,0,0,0,0,0,0,0,0,0,0,1,1,3.257,3.257,4.113,1,3,2.555,2.555,3.414,1,1,1.128,1.665,2.548,2,1,1.98,1.98,2.894,1,1,0.939,0.939,3.149,1,1,3.279,3.279,4.078,1,3,3.013,4.944,5.427,3,1,1.733,1.733,2.498,1,1,NA,NA,NA,NA,NA,2.939,2.939,5.431,1,1,1.637,3.273,3.882,2,1,3.729,3.729,4.893,1,1,2.056,2.056,6.008,1,4,1,"",2,3,"  ",2,2,54,48
2015-02-04 22:02:00,2015-02-04 22:11:00,1,0,0,1.947,0,1,1,NA,NA,NA,NA,42,5.823,5.823,6.699,1,3,3.977,3.977,5.878,1,2,3.174,3.174,3.901,1,2,6.419,6.419,7.301,1,2,0,0,12.071,0,-99,9.843,9.843,10.776,1,3,15.907,15.907,16.909,1,3,2.972,3.942,8.241,2,2,2.384,2.384,3.302,1,1,3.736,3.736,4.909,1,2,9.89,10.423,11.53,2,0,0,0,0,0,0,0,0,0,0,1,1,326.055,326.055,327.166,1,3,2.341,2.341,3.268,1,1,2.167,2.167,3.028,1,1,1.738,1.738,2.553,1,1,5.079,5.079,5.845,1,1,3.336,3.336,4.115,1,3,7.095,7.095,7.786,1,1,1.837,1.837,2.55,1,3,NA,NA,NA,NA,NA,3.454,3.454,5.177,1,3,8.934,8.934,9.647,1,3,6.629,6.629,7.865,1,1,5.482,5.482,6.351,1,4,1,"",2,4,"",9,2,60,20
2015-02-04 22:15:00,2015-02-04 22:21:00,1,0,0,2.504,0,1,1,NA,NA,NA,NA,50,2.589,2.589,3.585,1,1,5.656,5.656,6.527,1,1,2.764,2.764,3.55,1,1,2.368,2.368,3.252,1,1,0,0,6.212,0,-99,23.307,23.307,27.463,1,1,5.517,5.517,6.589,1,1,4.737,4.737,5.809,1,1,5.237,5.237,6.949,1,1,11.166,11.166,13.17,1,1,17.58,20.32,30.72,2,0,0,0,0,0,0,0,0,0,0,1,1,6.522,6.522,7.602,1,1,3.996,3.996,6.232,1,1,4.343,4.343,5.678,1,1,8.044,8.044,9.42,1,2,4.992,4.992,6.359,1,1,10.775,10.775,12.056,1,2,8.967,8.967,11.607,1,1,3.707,3.707,6.222,1,1,NA,NA,NA,NA,NA,10.079,10.079,12.815,1,1,21.48,21.48,25.097,1,1,6.811,6.811,8.367,1,1,11.253,11.253,14.766,1,2,1,"",2,5,"none   really   Though science will increasingly complicate the debate regarding abortion         For now  it s a personal choice  I think   We ll see where medicine leads us in the future         good luck with your study ",6,2,12,28
2015-02-04 23:27:00,2015-02-04 23:33:00,1,38.078,38.078,39.851,1,1,1,NA,NA,NA,NA,51,13.417,13.417,15.464,1,2,4.514,4.514,8.014,1,1,9.32,9.32,11.2,1,2,7.821,7.821,10.886,1,2,0,0,25.738,0,-99,14.09,14.09,15.04,1,1,8.655,8.655,9.658,1,1,2.623,2.623,3.637,1,1,4.221,4.221,6.634,1,1,5.523,5.523,6.485,1,1,11.556,18.768,19.555,3,0,0,0,0,0,0,0,0,0,0,1,1,3.716,3.716,4.85,1,1,3.748,3.748,4.666,1,1,6.929,6.929,7.976,1,3,6.731,6.731,7.698,1,1,2.868,2.868,3.897,1,1,4.53,4.53,5.544,1,1,9.749,9.749,10.831,1,1,4.45,4.45,5.9,1,2,NA,NA,NA,NA,NA,5.834,5.834,7.085,1,2,4.577,4.577,5.591,1,2,14.139,14.139,15.252,1,3,9.468,9.468,11.301,1,1,3,"Independents",1,2,"This was very interesting and well done  Thanks ",6,2,55,50
2015-02-04 23:18:00,2015-02-04 23:23:00,1,0,0,1.932,0,1,1,NA,NA,NA,NA,35,3.948,3.948,5.031,1,3,5.591,5.591,6.893,1,1,3.829,3.829,5.196,1,1,6.557,6.557,8.349,1,1,0,0,6.707,0,-99,6.721,6.721,9.394,1,1,5.265,5.265,6.33,1,1,2.818,2.818,3.961,1,1,4.374,4.374,5.201,1,2,4.103,4.103,5.295,1,1,7.092,8.013,9.095,2,0,0,0,0,0,0,0,0,0,0,1,1,2.464,2.464,3.291,1,1,3.561,3.561,4.797,1,1,1.63,1.63,2.806,1,1,1.34,1.882,3.041,2,1,2.345,2.345,3.47,1,1,7.375,7.375,10.171,1,2,6.1,6.1,8.119,1,1,4.438,11.895,83.439,5,1,NA,NA,NA,NA,NA,4.406,4.406,5.419,1,3,4.055,4.055,5.01,1,3,7.151,7.151,8.196,1,1,5.052,13.171,25.013,4,2,3,"independent",2,3,"",5,2,50,50
2015-02-04 22:09:00,2015-02-04 22:14:00,1,0,0,6.352,0,1,1,NA,NA,NA,NA,20,11.513,11.513,12.812,1,2,22.771,22.771,23.662,1,1,16.544,16.544,17.353,1,1,4.049,4.049,4.936,1,1,0,0,5.737,0,-99,5.545,6.599,7.194,2,3,10.476,10.476,11.45,1,1,6.813,6.813,7.681,1,2,3.156,3.156,3.92,1,2,6.687,6.687,7.615,1,2,12.326,12.878,17.718,2,0,0,0,0,0,0,0,0,0,0,1,1,5.615,5.615,6.65,1,3,12.467,12.467,13.631,1,2,41.441,41.441,42.552,1,1,2.009,2.009,3.061,1,1,3.705,5.204,6.741,2,3,5.751,5.751,7.167,1,2,6.84,6.84,8.022,1,1,3.934,3.934,5.368,1,3,NA,NA,NA,NA,NA,5.428,7.629,8.496,3,1,5.883,7.306,8.298,2,3,4.328,4.328,5.247,1,3,7.933,7.933,9.05,1,7,3,"Independant",2,3,"I thought this was an excellent survey ",5,2,47,52
2015-02-04 22:18:00,2015-02-04 22:23:00,1,0,0,7.503,0,1,1,NA,NA,NA,NA,59,18.289,18.289,19.516,1,1,6.814,6.814,8.681,1,2,7.543,7.543,8.642,1,3,9.657,9.657,10.596,1,1,0,0,5.358,0,-99,9.542,9.542,10.379,1,3,5.947,5.947,7.107,1,3,4.441,4.441,5.523,1,3,3.355,3.355,4.475,1,1,4.367,4.367,5.585,1,2,13.341,14.02,15.467,2,0,0,0,0,0,0,0,0,0,0,1,1,7.479,7.479,8.385,1,3,3.23,3.23,4.689,1,1,3.716,3.716,4.678,1,2,2.765,3.893,4.831,2,1,4.074,4.074,7.964,1,1,4.745,4.745,5.899,1,1,6.636,6.636,8.358,1,1,4.225,4.225,5.483,1,3,NA,NA,NA,NA,NA,6.517,6.517,7.655,1,3,4.317,4.317,5.208,1,3,3.937,3.937,5.043,1,1,2.302,10.498,14.433,2,2,1,"",2,2,"",5,1,50,72
2015-02-04 22:31:00,2015-02-04 22:38:00,1,0,0,3.152,0,1,1,NA,NA,NA,NA,42,5.444,5.444,6.719,1,1,1.714,1.714,3.359,1,1,5.268,5.268,6.088,1,1,4.012,4.012,4.813,1,1,0,0,6.701,0,-99,154.834,158.178,160.792,2,1,1.209,1.209,2.186,1,1,1.588,1.588,3.248,1,1,5.272,5.272,7.364,1,2,4.679,4.679,6.955,1,1,13.001,37.752,39.324,22,0,0,0,0,0,0,0,0,0,0,1,1,7.369,7.369,8.248,1,1,2.309,2.309,3.289,1,1,1.476,1.476,2.399,1,1,1.777,1.777,2.91,1,1,6.996,6.996,7.85,1,1,5.751,5.751,7.036,1,1,12.629,12.629,13.465,1,1,1.758,1.758,3.035,1,1,NA,NA,NA,NA,NA,8.784,13.181,14.32,3,1,6.746,6.746,7.544,1,1,4.62,4.62,5.484,1,1,6.796,6.796,8.564,1,1,1,"",1,4,"",7,2,0,0
2015-02-04 22:45:00,2015-02-04 22:48:00,1,0,0,3.253,0,1,1,NA,NA,NA,NA,22,8.121,8.121,8.92,1,1,3.194,5.938,7.938,2,1,2.935,2.935,7.123,1,1,1.925,1.925,2.556,1,1,1.099,4.874,17.418,3,-99,6.602,6.602,10.449,1,1,3.933,3.933,10.03,1,1,2.089,2.089,3.595,1,1,4.517,4.517,5.527,1,2,3.158,3.158,3.98,1,1,2.067,9.454,14.12,3,0,0,0,0,0,0,0,0,0,0,1,1,2.351,2.351,3.424,1,1,4.256,4.256,5.108,1,2,1.662,1.662,2.644,1,1,1.219,1.219,1.872,1,1,2.131,2.131,3.631,1,1,5.286,5.286,6.548,1,1,4.462,4.462,5.438,1,1,3.825,5.629,6.276,2,1,NA,NA,NA,NA,NA,6.976,6.976,13.881,1,2,3.409,3.409,4.384,1,2,6.137,6.137,7.628,1,3,7.36,7.36,8.152,1,5,1,"",1,3,"",3,1,40,30
2015-02-04 22:32:00,2015-02-04 22:36:00,1,0,0,10.876,0,1,1,NA,NA,NA,NA,25,8.59,12.911,13.733,2,3,6.073,6.073,7.062,1,1,3.708,3.708,5.736,1,1,1.995,1.995,2.594,1,1,8.224,8.224,9.989,1,-99,12.992,12.992,17.95,1,1,4.707,4.707,5.36,1,1,2.182,2.182,2.995,1,1,4.004,4.506,5.279,2,2,2.573,2.573,3.548,1,1,6.091,14.539,16.593,3,0,0,0,0,0,0,0,0,0,0,1,1,3.641,3.641,4.685,1,1,2.529,2.529,3.191,1,2,2.565,2.565,3.256,1,1,1.906,1.906,2.68,1,1,1.869,1.869,2.569,1,1,5.275,5.275,6.047,1,3,5.039,6.598,7.35,2,1,2.648,2.648,4.031,1,1,NA,NA,NA,NA,NA,8.073,8.073,8.976,1,3,5.672,7.505,8.206,2,2,3.866,4.666,5.574,2,1,4.661,4.661,5.739,1,3,1,"",2,3,"",4,2,13,24
2015-02-04 22:49:00,2015-02-04 22:53:00,1,0,0,2.313,0,1,1,NA,NA,NA,NA,36,5.488,5.488,7.178,1,3,3.913,3.913,11.678,1,1,4.082,4.082,7.219,1,1,2.706,2.706,3.994,1,1,0,0,13.28,0,-99,9.538,9.538,11.808,1,1,5.187,5.187,7.397,1,1,2.948,2.948,5.913,1,1,3.503,4.52,5.911,2,2,4.912,6.45,7.443,2,1,8.953,10.887,16.075,2,0,0,0,0,0,0,0,0,0,0,1,1,4.671,4.671,6.233,1,1,4.477,4.477,5.617,1,1,3.11,3.11,4.514,1,1,2.871,2.871,4.52,1,1,1.687,4.627,5.817,2,1,3.071,4.646,6.185,2,2,6.937,6.937,8.636,1,1,2.635,2.635,4.99,1,2,NA,NA,NA,NA,NA,7.135,7.135,8.202,1,3,10.971,10.971,12.658,1,3,12.419,12.419,14.564,1,3,3.759,3.759,7.193,1,4,1,"",1,3,"",4,2,51,37
2015-02-04 22:35:00,2015-02-04 22:41:00,1,0,0,2.267,0,1,1,NA,NA,NA,NA,52,2.266,2.266,3.033,1,3,1.375,2.967,4.088,2,1,1.999,1.999,3.039,1,1,1.257,1.257,2.281,1,1,0,0,6.102,0,-99,2.508,2.508,3.509,1,1,1.648,1.648,2.591,1,1,1.305,1.305,2.538,1,1,1.593,2.681,3.924,2,1,2.137,2.137,3.097,1,1,3.739,4.443,9.044,2,0,0,0,0,0,0,0,0,0,0,1,1,2.585,2.585,4.121,1,1,3.467,3.467,4.371,1,1,3.396,3.396,4.147,1,1,3.386,3.386,4.366,1,2,10.932,10.932,11.964,1,1,7.904,7.904,8.994,1,1,7.802,7.802,9.342,1,1,8.723,8.723,9.728,1,3,NA,NA,NA,NA,NA,6.715,6.715,8.469,1,2,19.149,22.836,24.412,2,2,15.59,15.59,16.592,1,3,6.62,6.62,8.029,1,3,3,"Libertarian",2,3,"",6,1,45,45
2015-02-04 22:51:00,2015-02-04 22:54:00,1,0,0,2.081,0,1,1,NA,NA,NA,NA,29,3.869,3.869,4.47,1,1,1.898,1.898,2.611,1,1,2.23,2.23,3.123,1,1,1.526,1.819,2.354,2,1,0,0,4.82,0,-99,8.97,8.97,12.598,1,1,2.838,2.838,3.405,1,1,1.448,1.448,2.06,1,1,3.234,3.729,4.004,2,2,3.429,3.429,4.143,1,1,5.103,5.372,10.868,2,0,0,0,0,0,0,0,0,0,0,1,1,2.156,2.156,3.174,1,1,2.627,2.627,3.251,1,1,1.49,1.49,2.159,1,1,1.156,1.156,1.689,1,1,2.51,2.51,4.596,1,1,3.344,3.344,4.35,1,2,3.247,3.247,4.467,1,1,2.556,2.556,4.125,1,1,NA,NA,NA,NA,NA,7.552,7.552,8.174,1,2,4.226,4.226,4.928,1,2,2.963,2.963,4.401,1,1,3.903,3.903,5.732,1,3,1,"",2,5,"",3,1,7,25
2015-02-05 00:11:00,2015-02-05 00:15:00,1,0,0,2.885,0,1,1,NA,NA,NA,NA,35,1.412,2.551,3.499,3,1,1.408,1.408,2.228,1,3,1.202,2.085,2.573,2,1,2.548,3.433,3.956,2,1,0,0,8.822,0,-99,6.173,6.173,7.256,1,3,5.989,6.769,8.832,2,1,2.323,2.323,3.273,1,1,1.869,1.869,2.805,1,2,2.499,5.223,6.237,3,3,7.31,9.652,17.968,4,0,0,0,0,0,0,0,0,0,0,1,1,2.359,2.359,3.269,1,1,3.885,3.885,4.732,1,2,2.722,2.722,3.892,1,2,1.705,1.705,2.729,1,2,2.37,2.37,3.305,1,1,3.379,3.929,4.94,2,1,2.697,2.697,4.107,1,1,3.682,3.682,4.615,1,1,NA,NA,NA,NA,NA,4.129,4.773,5.925,2,2,2.532,2.532,3.442,1,2,2.817,2.817,3.946,1,3,4.056,5.028,5.464,2,4,3,"None in particular",1,5,"Thank you ",4,2,48,48
2015-02-04 23:28:00,2015-02-04 23:33:00,1,0,0,2.883,0,1,1,NA,NA,NA,NA,19,12.737,12.737,14.643,1,3,7.061,7.061,8.774,1,1,3.333,3.333,7.451,1,1,1.885,1.885,3.233,1,1,0,0,10.16,0,-99,5.18,5.18,16.759,1,1,3.755,3.755,6.067,1,1,3.778,3.778,4.811,1,1,3.799,3.799,5.124,1,3,9.266,9.266,10.339,1,1,12.327,12.909,15.763,2,0,0,0,0,0,0,0,0,0,0,1,1,4.457,4.457,5.481,1,1,13.292,13.292,15.665,1,3,4.979,4.979,6.215,1,1,2.06,2.06,3.101,1,1,3.314,3.314,4.725,1,1,6.579,6.579,8.031,1,2,7.885,7.885,9.923,1,1,3.345,5.981,7.61,2,3,NA,NA,NA,NA,NA,7.365,7.365,9.668,1,2,4.018,4.018,4.973,1,2,8.594,8.594,11.049,1,1,7.507,7.507,8.71,1,6,2,"",2,3,"",5,1,65,81
2015-02-04 22:51:00,2015-02-04 22:55:00,1,0,0,5.326,0,1,1,NA,NA,NA,NA,32,7.487,7.487,8.9,1,1,10.795,12.311,13.055,3,1,5.278,5.278,6.512,1,1,2.872,2.872,3.728,1,1,0,0,7.314,0,-99,6.847,6.847,8.219,1,1,3.632,3.632,4.584,1,1,3.354,3.354,4.512,1,1,5.996,5.996,6.829,1,2,8.688,8.688,9.684,1,1,8.928,9.778,13.483,2,0,0,0,0,0,0,0,0,0,0,1,1,3.196,3.196,4.144,1,1,4.186,6.126,9.393,2,2,2.519,3.703,4.436,2,1,1.917,1.917,2.832,1,1,4.235,4.235,6.572,1,1,6.433,6.433,9.162,1,3,7.799,7.799,9.18,1,1,5.381,5.381,6.379,1,1,NA,NA,NA,NA,NA,9.156,9.156,14.341,1,2,4.984,4.984,5.893,1,2,5.35,5.35,6.919,1,1,15.682,15.682,16.871,1,4,1,"",1,4,"",4,2,30,25
2015-02-04 22:13:00,2015-02-04 22:20:00,1,0,0,7.798,0,1,1,NA,NA,NA,NA,47,25.971,25.971,28.782,1,1,7.412,7.412,9.951,1,1,6.255,6.255,8.69,1,3,3.711,3.711,5.347,1,2,0,0,11.572,0,-99,10.552,10.552,12.251,1,1,7.329,7.329,8.797,1,2,6.456,6.456,8.01,1,1,10.318,10.318,11.497,1,3,19.747,19.747,21.102,1,2,15.216,16.247,24.532,2,0,0,0,0,0,0,0,0,0,0,1,1,4.133,4.133,5.934,1,1,9.975,9.975,11.77,1,1,3.462,3.462,5.256,1,1,2.893,2.893,4.04,1,1,6.858,6.858,15.307,1,1,90.155,90.155,91.542,1,2,7.707,7.707,9.166,1,1,11.015,11.015,12.328,1,1,NA,NA,NA,NA,NA,6.432,6.432,8.987,1,1,3.018,4.002,6.918,2,1,3.465,3.465,5.612,1,1,11.568,11.568,14.107,1,3,1,"",2,4,"none",7,1,8,12
2015-02-04 22:04:00,2015-02-04 22:09:00,1,0,0,20.611,0,1,1,NA,NA,NA,NA,60,5.417,5.417,9.97,1,1,8.931,8.931,13.169,1,1,6.437,6.437,8.922,1,1,3.776,3.776,5.013,1,1,0,0,11.538,0,-99,6.944,6.944,11.278,1,1,6.11,6.11,8.585,1,1,4.228,4.228,5.336,1,1,8.351,8.351,9.366,1,2,5.33,5.33,7,1,3,21.348,22.195,28.694,2,0,0,0,0,0,0,0,0,0,0,1,1,2.728,2.728,4.253,1,1,5.771,5.771,6.683,1,1,3.572,3.572,5.38,1,2,2.992,2.992,4.415,1,1,4.042,4.042,5.438,1,1,4.87,4.87,6.67,1,2,7.23,7.23,10.472,1,1,6.672,6.672,8.211,1,3,NA,NA,NA,NA,NA,8.475,8.475,9.789,1,3,10.222,10.222,11.3,1,3,6.91,6.91,8.31,1,1,11.101,11.101,12.837,1,4,1,"",2,3,"",5,1,25,40
2015-02-04 22:28:00,2015-02-04 22:35:00,1,0,0,169.089,0,1,1,NA,NA,NA,NA,30,6.685,6.685,7.546,1,2,7.679,15.831,16.65,2,1,4.163,4.163,6.998,1,2,2.71,2.71,3.771,1,1,0,0,6.677,0,-99,7.012,7.012,9.074,1,1,2.788,2.788,3.562,1,1,2.326,2.326,4.198,1,1,3.181,3.181,5.619,1,3,5.231,5.231,6.124,1,1,11.999,12.567,15.974,2,0,0,0,0,0,0,0,0,0,0,1,1,2.788,2.788,3.893,1,1,5.765,5.765,9.25,1,3,5.01,5.01,7.268,1,1,2.72,2.72,3.669,1,1,4.072,4.072,5.012,1,1,8.478,8.478,9.474,1,3,5.2,5.2,6.598,1,1,3.658,3.658,6.507,1,3,NA,NA,NA,NA,NA,6.171,7.372,8.504,2,2,15.886,17.317,18.066,2,3,5.47,5.47,6.168,1,3,6.103,6.103,6.831,1,7,3,"Independent",1,4,"",7,2,65,65
2015-02-04 22:00:00,2015-02-04 22:06:00,1,0,0,12,0,1,1,NA,NA,NA,NA,52,13.777,13.777,17.764,1,2,7.47,9.987,11.303,2,3,6.77,6.77,7.537,1,1,3.543,3.543,4.411,1,1,0,0,10.294,0,-99,10.088,10.088,11.218,1,1,6.697,6.697,7.602,1,2,5.632,6.609,6.956,2,2,4.229,4.229,5.252,1,2,15.407,15.407,16.512,1,2,14.012,16.133,20.437,2,0,0,0,0,0,0,0,0,0,0,1,1,5.783,5.783,6.873,1,2,23.699,23.699,24.601,1,2,22.789,22.789,24.017,1,1,23.934,23.934,24.809,1,3,5.065,5.065,5.676,1,1,6.436,6.436,7.48,1,3,19.175,19.175,22.773,1,1,32.376,32.376,33.269,1,3,NA,NA,NA,NA,NA,32.223,32.223,33.268,1,2,6.366,6.366,7.353,1,2,9.774,9.774,12.252,1,1,5.779,5.779,6.837,1,2,1,"",2,2,"None",6,1,16,86
2015-02-04 22:00:00,2015-02-04 22:04:00,1,0,0,3.294,0,1,1,NA,NA,NA,NA,40,8.381,8.381,9.887,1,1,4.89,4.89,10.611,1,1,3.78,3.78,9.588,1,1,2.991,2.991,3.774,1,1,0,0,11.277,0,-99,11.369,11.369,20.512,1,1,4.51,4.51,6.621,1,1,3.698,3.698,5.194,1,1,4.181,4.181,5.385,1,1,6.097,6.097,7.469,1,1,10.912,11.246,20.352,2,0,0,0,0,0,0,0,0,0,0,1,1,3.463,3.463,4.194,1,1,3.23,3.23,4.352,1,1,2.842,2.842,3.421,1,1,2.185,2.185,2.741,1,1,3.642,3.642,4.804,1,1,6.442,6.442,10.814,1,2,7.804,7.804,9.198,1,1,2.569,2.569,5.31,1,1,NA,NA,NA,NA,NA,5.506,5.506,6.373,1,1,4.039,4.039,4.786,1,1,6.454,6.454,7.359,1,1,8.821,8.821,10.931,1,2,1,"",1,4,"",4,2,11,31
